year,state,state_lab,candidate,party,type,votes,winner,electoral_votes
2012,Washington,WA,"ROMNEY, MITT",Republican,absolute,1290670,0,12
2012,West Virginia,WV,"ROMNEY, MITT",Republican,share,0.6229584241943327,1,5
2012,West Virginia,WV,"ROMNEY, MITT",Republican,absolute,417655,1,5
2012,West Virginia,WV,"OBAMA, BARACK H.",Democrat,share,0.3553930415638732,0,5
2012,West Virginia,WV,"OBAMA, BARACK H.",Democrat,absolute,238269,0,5
2012,Wisconsin,WI,"OBAMA, BARACK H.",Democrat,share,0.5277616253515459,1,10
2012,Wisconsin,WI,"OBAMA, BARACK H.",Democrat,absolute,1620985,1,10
2012,Wisconsin,WI,"ROMNEY, MITT",Republican,share,0.4593834671361976,0,10
2012,Wisconsin,WI,"ROMNEY, MITT",Republican,absolute,1410966,0,10
2012,Wyoming,WY,"ROMNEY, MITT",Republican,share,0.6819358518713527,1,3
2012,Wyoming,WY,"ROMNEY, MITT",Republican,absolute,170962,1,3
2012,Wyoming,WY,"OBAMA, BARACK H.",Democrat,share,0.2763690611525283,0,3
2012,Wyoming,WY,"OBAMA, BARACK H.",Democrat,absolute,69286,0,3
2016,Alabama,AL,"TRUMP, DONALD J.",Republican,share,0.6208309236440906,1,9
2016,Alabama,AL,"TRUMP, DONALD J.",Republican,absolute,1318255,1,9
2016,Alabama,AL,"CLINTON, HILLARY",Democrat,share,0.3435794575797364,0,9
2016,Alabama,AL,"CLINTON, HILLARY",Democrat,absolute,729547,0,9
2016,Alaska,AK,"TRUMP, DONALD J.",Republican,share,0.5128151207753728,1,3
2016,Alaska,AK,"TRUMP, DONALD J.",Republican,absolute,163387,1,3
2016,Alaska,AK,"CLINTON, HILLARY",Democrat,share,0.36550871290111986,0,3
2016,Alaska,AK,"CLINTON, HILLARY",Democrat,absolute,116454,0,3
2016,Arizona,AZ,"TRUMP, DONALD J.",Republican,share,0.4867161647232105,1,11
2016,Arizona,AZ,"TRUMP, DONALD J.",Republican,absolute,1252401,1,11
2016,Arizona,AZ,"CLINTON, HILLARY",Democrat,share,0.4512602184469321,0,11
2016,Arizona,AZ,"CLINTON, HILLARY",Democrat,absolute,1161167,0,11
2016,Arizona,AZ,NA,Democrat,share,1.632231123927148e-5,0,11
2016,Arizona,AZ,NA,Democrat,absolute,42,0,11
2016,Arkansas,AR,"TRUMP, DONALD J.",Republican,share,0.6057410216382829,1,6
2016,Arkansas,AR,"TRUMP, DONALD J.",Republican,absolute,684872,1,6
2016,Arkansas,AR,"CLINTON, HILLARY",Democrat,share,0.33653124129360934,0,6
2016,Arkansas,AR,"CLINTON, HILLARY",Democrat,absolute,380494,0,6
2016,California,CA,"CLINTON, HILLARY",Democrat,share,0.6172639960455788,1,55
2016,California,CA,"CLINTON, HILLARY",Democrat,absolute,8753788,1,55
2016,California,CA,"TRUMP, DONALD J.",Republican,share,0.3161710653843943,0,55
2016,California,CA,"TRUMP, DONALD J.",Republican,absolute,4483810,0,55
2016,Colorado,CO,"CLINTON, HILLARY",Democrat,share,0.48156980382847403,1,9
2016,Colorado,CO,"CLINTON, HILLARY",Democrat,absolute,1338870,1,9
2016,Colorado,CO,"TRUMP, DONALD J.",Republican,share,0.4325139737143104,0,9
2016,Colorado,CO,"TRUMP, DONALD J.",Republican,absolute,1202484,0,9
2016,Connecticut,CT,"CLINTON, HILLARY",Democrat,share,0.5456630109670987,1,7
2016,Connecticut,CT,"CLINTON, HILLARY",Democrat,absolute,897572,1,7
2016,Connecticut,CT,"TRUMP, DONALD J.",Republican,share,0.40926914378814777,0,7
2016,Connecticut,CT,"TRUMP, DONALD J.",Republican,absolute,673215,0,7
2016,Delaware,DE,"CLINTON, HILLARY",Democrat,share,0.5335333680563419,1,3
2016,Delaware,DE,"CLINTON, HILLARY",Democrat,absolute,235603,1,3
2016,Delaware,DE,"TRUMP, DONALD J.",Republican,share,0.41922824339319276,0,3
2016,Delaware,DE,"TRUMP, DONALD J.",Republican,absolute,185127,0,3
2016,District Of Columbia,DC,"CLINTON, HILLARY",Democrat,share,0.9048388386787171,1,3
2016,District Of Columbia,DC,"CLINTON, HILLARY",Democrat,absolute,282830,1,3
2016,District Of Columbia,DC,"TRUMP, DONALD J.",Republican,share,0.04070383108054067,0,3
2016,District Of Columbia,DC,"TRUMP, DONALD J.",Republican,absolute,12723,0,3
2016,Florida,FL,"TRUMP, DONALD J.",Republican,share,0.49021941416590736,1,29
2016,Florida,FL,"TRUMP, DONALD J.",Republican,absolute,4617886,1,29
2016,Florida,FL,"CLINTON, HILLARY",Democrat,share,0.4782331580580505,0,29
2016,Florida,FL,"CLINTON, HILLARY",Democrat,absolute,4504975,0,29
2016,Georgia,GA,"TRUMP, DONALD J.",Republican,share,0.50771326054771,1,16
2016,Georgia,GA,"TRUMP, DONALD J.",Republican,absolute,2089104,1,16
2016,Georgia,GA,"CLINTON, HILLARY",Democrat,share,0.4563998335736082,0,16
2016,Georgia,GA,"CLINTON, HILLARY",Democrat,absolute,1877963,0,16
2016,Hawaii,HI,"CLINTON, HILLARY",Democrat,share,0.6098079805512905,1,4
2016,Hawaii,HI,"CLINTON, HILLARY",Democrat,absolute,266891,1,4
2016,Hawaii,HI,"TRUMP, DONALD J.",Republican,share,0.29439707172625573,0,4
2016,Hawaii,HI,"TRUMP, DONALD J.",Republican,absolute,128847,0,4
2016,Idaho,ID,"TRUMP, DONALD J.",Republican,share,0.5926143236919689,1,4
2016,Idaho,ID,"TRUMP, DONALD J.",Republican,absolute,409055,1,4
2016,Idaho,ID,"CLINTON, HILLARY",Democrat,share,0.27492013820979205,0,4
2016,Idaho,ID,"CLINTON, HILLARY",Democrat,absolute,189765,0,4
2016,Illinois,IL,"CLINTON, HILLARY",Democrat,share,0.558253666987933,1,20
2016,Illinois,IL,"CLINTON, HILLARY",Democrat,absolute,3090729,1,20
2016,Illinois,IL,"TRUMP, DONALD J.",Republican,share,0.3876175307382527,0,20
2016,Illinois,IL,"TRUMP, DONALD J.",Republican,absolute,2146015,0,20
2016,Indiana,IN,"TRUMP, DONALD J.",Republican,share,0.5694003344841128,1,11
2016,Indiana,IN,"TRUMP, DONALD J.",Republican,absolute,1557286,1,11
2016,Indiana,IN,"CLINTON, HILLARY",Democrat,share,0.37774839686752043,0,11
2016,Indiana,IN,"CLINTON, HILLARY",Democrat,absolute,1033126,0,11
2016,Iowa,IA,"TRUMP, DONALD J.",Republican,share,0.5116206134467737,1,6
2016,Iowa,IA,"TRUMP, DONALD J.",Republican,absolute,800983,1,6
2016,Iowa,IA,"CLINTON, HILLARY",Democrat,share,0.41752513445496237,0,6
2016,Iowa,IA,"CLINTON, HILLARY",Democrat,absolute,653669,0,6
2016,Kansas,KS,"TRUMP, DONALD J.",Republican,share,0.5665458180583958,1,6
2016,Kansas,KS,"TRUMP, DONALD J.",Republican,absolute,671018,1,6
2016,Kansas,KS,"CLINTON, HILLARY",Democrat,share,0.36052370732234496,0,6
2016,Kansas,KS,"CLINTON, HILLARY",Democrat,absolute,427005,0,6
2016,Kentucky,KY,"TRUMP, DONALD J.",Republican,share,0.6251963855190009,1,8
2016,Kentucky,KY,"TRUMP, DONALD J.",Republican,absolute,1202971,1,8
2016,Kentucky,KY,"CLINTON, HILLARY",Democrat,share,0.3268218833364776,0,8
2016,Kentucky,KY,"CLINTON, HILLARY",Democrat,absolute,628854,0,8
2016,Louisiana,LA,"TRUMP, DONALD J.",Republican,share,0.580886846535688,1,8
2016,Louisiana,LA,"TRUMP, DONALD J.",Republican,absolute,1178638,1,8
2016,Louisiana,LA,"CLINTON, HILLARY",Democrat,share,0.3844956609851397,0,8
2016,Louisiana,LA,"CLINTON, HILLARY",Democrat,absolute,780154,0,8
2016,Maine,ME,"CLINTON, HILLARY",Democrat,share,0.4634521409730895,1,4
2016,Maine,ME,"CLINTON, HILLARY",Democrat,absolute,357735,1,4
2016,Maine,ME,"TRUMP, DONALD J.",Republican,share,0.43476678084498865,0,4
2016,Maine,ME,"TRUMP, DONALD J.",Republican,absolute,335593,0,4
2016,Maryland,MD,"CLINTON, HILLARY",Democrat,share,0.6032574423519277,1,10
2016,Maryland,MD,"CLINTON, HILLARY",Democrat,absolute,1677928,1,10
2016,Maryland,MD,"TRUMP, DONALD J.",Republican,share,0.3390930472854767,0,10
2016,Maryland,MD,"TRUMP, DONALD J.",Republican,absolute,943169,0,10
2016,Maryland,MD,"TRUMP, DONALD J.",Republican,share,9.311703337041237e-5,0,10
2016,Maryland,MD,"TRUMP, DONALD J.",Republican,absolute,259,0,10
2016,Maryland,MD,"CLINTON, HILLARY",Democrat,share,2.8042967578734227e-5,0,10
2016,Maryland,MD,"CLINTON, HILLARY",Democrat,absolute,78,0,10
2016,Massachusetts,MA,"CLINTON, HILLARY",Democrat,share,0.5905006509667129,1,11
2016,Massachusetts,MA,"CLINTON, HILLARY",Democrat,absolute,1995196,1,11
2016,Massachusetts,MA,"TRUMP, DONALD J.",Republican,share,0.3228620279085515,0,11
2016,Massachusetts,MA,"TRUMP, DONALD J.",Republican,absolute,1090893,0,11
2016,Michigan,MI,"TRUMP, DONALD J.",Republican,share,0.47497564219996147,1,16
2016,Michigan,MI,"TRUMP, DONALD J.",Republican,absolute,2279543,1,16
2016,Michigan,MI,"CLINTON, HILLARY",Democrat,share,0.4727453095086684,0,16
2016,Michigan,MI,"CLINTON, HILLARY",Democrat,absolute,2268839,0,16
2016,Minnesota,MN,"CLINTON, HILLARY",Democrat,share,0.4644503396176695,1,10
2016,Minnesota,MN,"CLINTON, HILLARY",Democrat,absolute,1367705,1,10
2016,Minnesota,MN,"TRUMP, DONALD J.",Republican,share,0.4492519310427733,0,10
2016,Minnesota,MN,"TRUMP, DONALD J.",Republican,absolute,1322949,0,10
2016,Mississippi,MS,"TRUMP, DONALD J.",Republican,share,0.5794103808883564,1,6
2016,Mississippi,MS,"TRUMP, DONALD J.",Republican,absolute,700714,1,6
2016,Mississippi,MS,"CLINTON, HILLARY",Democrat,share,0.40114788271784096,0,6
2016,Mississippi,MS,"CLINTON, HILLARY",Democrat,absolute,485131,0,6
2016,Missouri,MO,"TRUMP, DONALD J.",Republican,share,0.5677234783816165,1,10
2016,Missouri,MO,"TRUMP, DONALD J.",Republican,absolute,1594511,1,10
2016,Missouri,MO,"CLINTON, HILLARY",Democrat,share,0.3813523083523671,0,10
2016,Missouri,MO,"CLINTON, HILLARY",Democrat,absolute,1071068,0,10
2016,Montana,MT,"TRUMP, DONALD J.",Republican,share,0.5646619186857719,1,3
2016,Montana,MT,"TRUMP, DONALD J.",Republican,absolute,279240,1,3
2016,Montana,MT,"CLINTON, HILLARY",Democrat,share,0.35935218775150346,0,3
2016,Montana,MT,"CLINTON, HILLARY",Democrat,absolute,177709,0,3
2016,Nebraska,NE,"TRUMP, DONALD J.",Republican,share,0.5874735112712576,1,5
2016,Nebraska,NE,"TRUMP, DONALD J.",Republican,absolute,495961,1,5
2016,Nebraska,NE,"CLINTON, HILLARY",Democrat,share,0.33698756377135536,0,5
2016,Nebraska,NE,"CLINTON, HILLARY",Democrat,absolute,284494,0,5
2016,Nevada,NV,"CLINTON, HILLARY",Democrat,share,0.4791782367811904,1,6
2016,Nevada,NV,"CLINTON, HILLARY",Democrat,absolute,539260,1,6
2016,Nevada,NV,"TRUMP, DONALD J.",Republican,share,0.4550069531760242,0,6
2016,Nevada,NV,"TRUMP, DONALD J.",Republican,absolute,512058,0,6
2016,New Hampshire,NH,"CLINTON, HILLARY",Democrat,share,0.46826262669690555,1,4
2016,New Hampshire,NH,"CLINTON, HILLARY",Democrat,absolute,348526,1,4
2016,New Hampshire,NH,"TRUMP, DONALD J.",Republican,share,0.46458666981953417,0,4
2016,New Hampshire,NH,"TRUMP, DONALD J.",Republican,absolute,345790,0,4
2016,New Jersey,NJ,"CLINTON, HILLARY",Democrat,share,0.554530844496942,1,14
2016,New Jersey,NJ,"CLINTON, HILLARY",Democrat,absolute,2148278,1,14
2016,New Jersey,NJ,"TRUMP, DONALD J.",Republican,share,0.4135038665002945,0,14
2016,New Jersey,NJ,"TRUMP, DONALD J.",Republican,absolute,1601933,0,14
2016,New Mexico,NM,"CLINTON, HILLARY",Democrat,share,0.48255647178634103,1,5
2016,New Mexico,NM,"CLINTON, HILLARY",Democrat,absolute,385234,1,5
2016,New Mexico,NM,"TRUMP, DONALD J.",Republican,share,0.40042514333242724,0,5
2016,New Mexico,NM,"TRUMP, DONALD J.",Republican,absolute,319667,0,5
2016,New York,NY,"CLINTON, HILLARY",Democrat,share,0.5613614259984896,1,29
2016,New York,NY,"CLINTON, HILLARY",Democrat,absolute,4379789,1,29
2016,New York,NY,"TRUMP, DONALD J.",Republican,share,0.32390602305742927,0,29
2016,New York,NY,"TRUMP, DONALD J.",Republican,absolute,2527142,0,29
2016,North Carolina,NC,"TRUMP, DONALD J.",Republican,share,0.49828094696180414,1,15
2016,North Carolina,NC,"TRUMP, DONALD J.",Republican,absolute,2362631,1,15
2016,North Carolina,NC,"CLINTON, HILLARY",Democrat,share,0.46172866168209475,0,15
2016,North Carolina,NC,"CLINTON, HILLARY",Democrat,absolute,2189316,0,15
2016,North Dakota,ND,"TRUMP, DONALD J.",Republican,share,0.629556278313393,1,3
2016,North Dakota,ND,"TRUMP, DONALD J.",Republican,absolute,216794,1,3
2016,North Dakota,ND,"CLINTON, HILLARY",Democrat,share,0.27226739458706006,0,3
2016,North Dakota,ND,"CLINTON, HILLARY",Democrat,absolute,93758,0,3
2016,Ohio,OH,"TRUMP, DONALD J.",Republican,share,0.5168765067578619,1,18
2016,Ohio,OH,"TRUMP, DONALD J.",Republican,absolute,2841005,1,18
2016,Ohio,OH,"CLINTON, HILLARY",Democrat,share,0.4355807627672002,0,18
2016,Ohio,OH,"CLINTON, HILLARY",Democrat,absolute,2394164,0,18
2016,Oklahoma,OK,"TRUMP, DONALD J.",Republican,share,0.6532286481962736,1,7
2016,Oklahoma,OK,"TRUMP, DONALD J.",Republican,absolute,949136,1,7
2016,Oklahoma,OK,"CLINTON, HILLARY",Democrat,share,0.2893168028454389,0,7
2016,Oklahoma,OK,"CLINTON, HILLARY",Democrat,absolute,420375,0,7
2016,Oregon,OR,"CLINTON, HILLARY",Democrat,share,0.5007185200286208,1,7
2016,Oregon,OR,"CLINTON, HILLARY",Democrat,absolute,1002106,1,7
2016,Oregon,OR,"TRUMP, DONALD J.",Republican,share,0.39094035184496756,0,7
2016,Oregon,OR,"TRUMP, DONALD J.",Republican,absolute,782403,0,7
2016,Pennsylvania,PA,"TRUMP, DONALD J.",Republican,share,0.4857788580374602,1,20
2016,Pennsylvania,PA,"TRUMP, DONALD J.",Republican,absolute,2970733,1,20
2016,Pennsylvania,PA,"CLINTON, HILLARY",Democrat,share,0.4785361616456285,0,20
2016,Pennsylvania,PA,"CLINTON, HILLARY",Democrat,absolute,2926441,0,20
2016,Rhode Island,RI,"CLINTON, HILLARY",Democrat,share,0.5440660657037472,1,4
2016,Rhode Island,RI,"CLINTON, HILLARY",Democrat,absolute,252525,1,4
2016,Rhode Island,RI,"TRUMP, DONALD J.",Republican,share,0.3889805749939674,0,4
2016,Rhode Island,RI,"TRUMP, DONALD J.",Republican,absolute,180543,0,4
2016,South Carolina,SC,"TRUMP, DONALD J.",Republican,share,0.5493933268569543,1,9
2016,South Carolina,SC,"TRUMP, DONALD J.",Republican,absolute,1155389,1,9
2016,South Carolina,SC,"CLINTON, HILLARY",Democrat,share,0.4067341978966509,0,9
2016,South Carolina,SC,"CLINTON, HILLARY",Democrat,absolute,855373,0,9
2016,South Dakota,SD,"TRUMP, DONALD J.",Republican,share,0.615307503789588,1,3
2016,South Dakota,SD,"TRUMP, DONALD J.",Republican,absolute,227721,1,3
2016,South Dakota,SD,"CLINTON, HILLARY",Democrat,share,0.3173742815994899,0,3
2016,South Dakota,SD,"CLINTON, HILLARY",Democrat,absolute,117458,0,3
2016,Tennessee,TN,"TRUMP, DONALD J.",Republican,share,0.6072203369421462,1,11
2016,Tennessee,TN,"TRUMP, DONALD J.",Republican,absolute,1522925,1,11
2016,Tennessee,TN,"CLINTON, HILLARY",Democrat,share,0.34716332798650096,0,11
2016,Tennessee,TN,"CLINTON, HILLARY",Democrat,absolute,870695,0,11
2016,Texas,TX,"TRUMP, DONALD J.",Republican,share,0.5223468557933538,1,38
2016,Texas,TX,"TRUMP, DONALD J.",Republican,absolute,4685047,1,38
2016,Texas,TX,"CLINTON, HILLARY",Democrat,share,0.4323525798101196,0,38
2016,Texas,TX,"CLINTON, HILLARY",Democrat,absolute,3877868,0,38
2016,Utah,UT,"TRUMP, DONALD J.",Republican,share,0.4554081658810042,1,6
2016,Utah,UT,"TRUMP, DONALD J.",Republican,absolute,515211,1,6
2016,Utah,UT,"CLINTON, HILLARY",Democrat,share,0.2746126859226901,0,6
2016,Utah,UT,"CLINTON, HILLARY",Democrat,absolute,310674,0,6
2016,Vermont,VT,"CLINTON, HILLARY",Democrat,share,0.5572274212321393,1,3
2016,Vermont,VT,"CLINTON, HILLARY",Democrat,absolute,178573,1,3
2016,Vermont,VT,"TRUMP, DONALD J.",Republican,share,0.29759382401308093,0,3
2016,Vermont,VT,"TRUMP, DONALD J.",Republican,absolute,95369,0,3
2016,Virginia,VA,"CLINTON, HILLARY",Democrat,share,0.49751352833417695,1,13
2016,Virginia,VA,"CLINTON, HILLARY",Democrat,absolute,1981473,1,13
2016,Virginia,VA,"TRUMP, DONALD J.",Republican,share,0.44427647013924043,0,13
2016,Virginia,VA,"TRUMP, DONALD J.",Republican,absolute,1769443,0,13
2016,Washington,WA,"CLINTON, HILLARY",Democrat,share,0.5253868006182659,1,12
2016,Washington,WA,"CLINTON, HILLARY",Democrat,absolute,1742718,1,12
2016,Washington,WA,"TRUMP, DONALD J.",Republican,share,0.3683268018663746,0,12
2016,Washington,WA,"TRUMP, DONALD J.",Republican,absolute,1221747,0,12
2016,West Virginia,WV,"TRUMP, DONALD J.",Republican,share,0.6863057481161936,1,5
2016,West Virginia,WV,"TRUMP, DONALD J.",Republican,absolute,489371,1,5
2016,West Virginia,WV,"CLINTON, HILLARY",Democrat,share,0.26476928017771517,0,5
2016,West Virginia,WV,"CLINTON, HILLARY",Democrat,absolute,188794,0,5
2016,Wisconsin,WI,"TRUMP, DONALD J.",Republican,share,0.4721818456731012,1,10
2016,Wisconsin,WI,"TRUMP, DONALD J.",Republican,absolute,1405284,1,10
2016,Wisconsin,WI,"CLINTON, HILLARY",Democrat,share,0.4645384137224266,0,10
2016,Wisconsin,WI,"CLINTON, HILLARY",Democrat,absolute,1382536,0,10
2016,Wyoming,WY,"TRUMP, DONALD J.",Republican,share,0.6739841105460841,1,3
2016,Wyoming,WY,"TRUMP, DONALD J.",Republican,absolute,174419,1,3
2016,Wyoming,WY,"CLINTON, HILLARY",Democrat,share,0.2162890087639303,0,3
2016,Wyoming,WY,"CLINTON, HILLARY",Democrat,absolute,55973,0,3
2020,Alabama,AL,"BIDEN, JOSEPH R. JR",Democrat,share,0.36569990212122333,0,9
2020,Alabama,AL,"BIDEN, JOSEPH R. JR",Democrat,absolute,849624,0,9
2020,Alabama,AL,"TRUMP, DONALD J.",Republican,share,0.620316431668648,1,9
2020,Alabama,AL,"TRUMP, DONALD J.",Republican,absolute,1441170,1,9
2020,Alaska,AK,"BIDEN, JOSEPH R. JR",Democrat,share,0.42771952271020497,0,3
2020,Alaska,AK,"BIDEN, JOSEPH R. JR",Democrat,absolute,153778,0,3
2020,Alaska,AK,"TRUMP, DONALD J.",Republican,share,0.5283314327038078,1,3
2020,Alaska,AK,"TRUMP, DONALD J.",Republican,absolute,189951,1,3
2020,Arizona,AZ,"BIDEN, JOSEPH R. JR",Democrat,share,0.49364690614366613,1,11
2020,Arizona,AZ,"BIDEN, JOSEPH R. JR",Democrat,absolute,1672143,1,11
2020,Arizona,AZ,"TRUMP, DONALD J.",Republican,share,0.4905598103046474,0,11
2020,Arizona,AZ,"TRUMP, DONALD J.",Republican,absolute,1661686,0,11
2020,Arkansas,AR,"BIDEN, JOSEPH R. JR",Democrat,share,0.34775061953014963,0,6
2020,Arkansas,AR,"BIDEN, JOSEPH R. JR",Democrat,absolute,423932,0,6
2020,Arkansas,AR,"TRUMP, DONALD J.",Republican,share,0.6239572985614432,1,6
2020,Arkansas,AR,"TRUMP, DONALD J.",Republican,absolute,760647,1,6
2020,California,CA,"BIDEN, JOSEPH R. JR",Democrat,share,0.6348394689387351,1,55
2020,California,CA,"BIDEN, JOSEPH R. JR",Democrat,absolute,11110250,1,55
2020,California,CA,"TRUMP, DONALD J.",Republican,share,0.3432072362528492,0,55
2020,California,CA,"TRUMP, DONALD J.",Republican,absolute,6006429,0,55
2020,Colorado,CO,"BIDEN, JOSEPH R. JR",Democrat,share,0.5501106714065329,1,9
2020,Colorado,CO,"BIDEN, JOSEPH R. JR",Democrat,absolute,1804352,1,9
2020,Colorado,CO,"TRUMP, DONALD J.",Republican,share,0.4160412563491241,0,9
2020,Colorado,CO,"TRUMP, DONALD J.",Republican,absolute,1364607,0,9
2020,Connecticut,CT,"BIDEN, JOSEPH R. JR",Democrat,share,0.5926073151568352,1,7
2020,Connecticut,CT,"BIDEN, JOSEPH R. JR",Democrat,absolute,1080831,1,7
2020,Connecticut,CT,"TRUMP, DONALD J.",Republican,share,0.3918711828833072,0,7
2020,Connecticut,CT,"TRUMP, DONALD J.",Republican,absolute,714717,0,7
2020,Delaware,DE,"BIDEN, JOSEPH R. JR",Democrat,share,0.5874300579364167,1,3
2020,Delaware,DE,"BIDEN, JOSEPH R. JR",Democrat,absolute,296268,1,3
2020,Delaware,DE,"TRUMP, DONALD J.",Republican,share,0.3977487677110555,0,3
2020,Delaware,DE,"TRUMP, DONALD J.",Republican,absolute,200603,0,3
2020,District Of Columbia,DC,"BIDEN, JOSEPH R. JR",Democrat,share,0.9214969392140692,1,3
2020,District Of Columbia,DC,"BIDEN, JOSEPH R. JR",Democrat,absolute,317323,1,3
2020,District Of Columbia,DC,"TRUMP, DONALD J.",Republican,share,0.05397321376714795,0,3
2020,District Of Columbia,DC,"TRUMP, DONALD J.",Republican,absolute,18586,0,3
2020,Florida,FL,"BIDEN, JOSEPH R. JR",Democrat,share,0.47861450725442234,0,29
2020,Florida,FL,"BIDEN, JOSEPH R. JR",Democrat,absolute,5297045,0,29
2020,Florida,FL,"TRUMP, DONALD J.",Republican,share,0.5121981962250404,1,29
2020,Florida,FL,"TRUMP, DONALD J.",Republican,absolute,5668731,1,29
2020,Georgia,GA,"BIDEN, JOSEPH R. JR",Democrat,share,0.49473055784446274,1,16
2020,Georgia,GA,"BIDEN, JOSEPH R. JR",Democrat,absolute,2473633,1,16
2020,Georgia,GA,"TRUMP, DONALD J.",Republican,share,0.492374738997912,0,16
2020,Georgia,GA,"TRUMP, DONALD J.",Republican,absolute,2461854,0,16
2020,Hawaii,HI,"BIDEN, JOSEPH R. JR",Democrat,share,0.6314937976901742,1,4
2020,Hawaii,HI,"BIDEN, JOSEPH R. JR",Democrat,absolute,366130,1,4
2020,Hawaii,HI,"TRUMP, DONALD J.",Republican,share,0.3395471416941482,0,4
2020,Hawaii,HI,"TRUMP, DONALD J.",Republican,absolute,196864,0,4
2020,Idaho,ID,"BIDEN, JOSEPH R. JR",Democrat,share,0.33066402154803953,0,4
2020,Idaho,ID,"BIDEN, JOSEPH R. JR",Democrat,absolute,287021,0,4
2020,Idaho,ID,"TRUMP, DONALD J.",Republican,share,0.6383756483190364,1,4
2020,Idaho,ID,"TRUMP, DONALD J.",Republican,absolute,554119,1,4
2020,Illinois,IL,"BIDEN, JOSEPH R. JR",Democrat,share,0.5754164537667581,1,20
2020,Illinois,IL,"BIDEN, JOSEPH R. JR",Democrat,absolute,3471915,1,20
2020,Illinois,IL,"TRUMP, DONALD J.",Republican,share,0.40553450818173725,0,20
2020,Illinois,IL,"TRUMP, DONALD J.",Republican,absolute,2446891,0,20
2020,Indiana,IN,"BIDEN, JOSEPH R. JR",Democrat,share,0.4096167705971215,0,11
2020,Indiana,IN,"BIDEN, JOSEPH R. JR",Democrat,absolute,1242416,0,11
2020,Indiana,IN,"TRUMP, DONALD J.",Republican,share,0.5702115776570512,1,11
2020,Indiana,IN,"TRUMP, DONALD J.",Republican,absolute,1729519,1,11
2020,Iowa,IA,"TRUMP, DONALD J.",Republican,share,0.5280019763194579,1,6
2020,Iowa,IA,"TRUMP, DONALD J.",Republican,absolute,897672,1,6
2020,Iowa,IA,"BIDEN, JOSEPH R. JR",Democrat,share,0.4464723285866375,0,6
2020,Iowa,IA,"BIDEN, JOSEPH R. JR",Democrat,absolute,759061,0,6
2020,Kansas,KS,"TRUMP, DONALD J.",Republican,share,0.5621251283426474,1,6
2020,Kansas,KS,"TRUMP, DONALD J.",Republican,absolute,771406,1,6
2020,Kansas,KS,"BIDEN, JOSEPH R. JR",Democrat,share,0.41559553538832167,0,6
2020,Kansas,KS,"BIDEN, JOSEPH R. JR",Democrat,absolute,570323,0,6
2020,Kentucky,KY,"TRUMP, DONALD J.",Republican,share,0.6208657186929044,1,8
2020,Kentucky,KY,"TRUMP, DONALD J.",Republican,absolute,1326646,1,8
2020,Kentucky,KY,"BIDEN, JOSEPH R. JR",Democrat,share,0.3615151481115404,0,8
2020,Kentucky,KY,"BIDEN, JOSEPH R. JR",Democrat,absolute,772474,0,8
2020,Louisiana,LA,"BIDEN, JOSEPH R. JR",Democrat,share,0.39851456801526214,0,8
2020,Louisiana,LA,"BIDEN, JOSEPH R. JR",Democrat,absolute,856034,0,8
2020,Louisiana,LA,"TRUMP, DONALD J.",Republican,share,0.5846088241400853,1,8
2020,Louisiana,LA,"TRUMP, DONALD J.",Republican,absolute,1255776,1,8
2020,Maine,ME,"BIDEN, JOSEPH R. JR",Democrat,share,0.5252557934577239,1,4
2020,Maine,ME,"BIDEN, JOSEPH R. JR",Democrat,absolute,435072,1,4
2020,Maine,ME,"TRUMP, DONALD J.",Republican,share,0.43551228110418266,0,4
2020,Maine,ME,"TRUMP, DONALD J.",Republican,absolute,360737,0,4
2020,Maryland,MD,"TRUMP, DONALD J.",Republican,share,0.32150291567748757,0,10
2020,Maryland,MD,"TRUMP, DONALD J.",Republican,absolute,976414,0,10
2020,Maryland,MD,"BIDEN, JOSEPH R. JR",Democrat,share,0.6536066486007711,1,10
2020,Maryland,MD,"BIDEN, JOSEPH R. JR",Democrat,absolute,1985023,1,10
2020,Massachusetts,MA,"BIDEN, JOSEPH R. JR",Democrat,share,0.6512298370286536,1,11
2020,Massachusetts,MA,"BIDEN, JOSEPH R. JR",Democrat,absolute,2382202,1,11
2020,Massachusetts,MA,"TRUMP, DONALD J.",Republican,share,0.3190815758863096,0,11
2020,Massachusetts,MA,"TRUMP, DONALD J.",Republican,absolute,1167202,0,11
2020,Michigan,MI,"BIDEN, JOSEPH R. JR",Democrat,share,0.5062081829082437,1,16
2020,Michigan,MI,"BIDEN, JOSEPH R. JR",Democrat,absolute,2804040,1,16
2020,Michigan,MI,"TRUMP, DONALD J.",Republican,share,0.4783729069113762,0,16
2020,Michigan,MI,"TRUMP, DONALD J.",Republican,absolute,2649852,0,16
2020,Minnesota,MN,"TRUMP, DONALD J.",Republican,share,0.4528494240916937,0,10
2020,Minnesota,MN,"TRUMP, DONALD J.",Republican,absolute,1484065,0,10
2020,Minnesota,MN,"BIDEN, JOSEPH R. JR",Democrat,share,0.5239509930974001,1,10
2020,Minnesota,MN,"BIDEN, JOSEPH R. JR",Democrat,absolute,1717077,1,10
2020,Mississippi,MS,"BIDEN, JOSEPH R. JR",Democrat,share,0.41057606455978607,0,6
2020,Mississippi,MS,"BIDEN, JOSEPH R. JR",Democrat,absolute,539398,0,6
2020,Mississippi,MS,"TRUMP, DONALD J.",Republican,share,0.5760295457538255,1,6
